"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","cnSampleCode","analysisDate","sampleType","d15N","d13C","cnIsotopeQF","isotopeAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"37f26353-c693-4b5c-ac33-a47de8651c69","MLBS_009.basePlot.cfc","D07","MLBS","MLBS_009","distributed","2018-06-18T18:59Z","gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8FYSc6il2NZA=","gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8SLloU31EvBk=","A00000043662","2018-11-02","vegetation",-1.7,-27.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e2490bb7-a090-4485-b43f-48aeed6a110b","MLBS_009.basePlot.cfc","D07","MLBS","MLBS_009","distributed","2018-06-18T19:40Z","gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zT0F6OY71J6HU=","gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zTAJGNeYKeTOE=","A00000043628","2018-11-02","vegetation",-1.7,-27.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8b419416-9aa9-40b1-aa4f-74dc69a5c6c3","MLBS_061.basePlot.cfc","D07","MLBS","MLBS_061","tower","2018-06-18T20:43Z","gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxi/Hn7wGjyQg=","gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxE584USAs868=","A00000043630","2018-11-02","vegetation",-2.6,-29,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e33703a9-4877-4897-a330-aadfd5109ae5","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","2018-06-19T11:43Z","gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFrhBSRC5YC8s=","gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYF7CakVCe9WfE=","A00000043629","2018-11-02","vegetation",-2.6,-28.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d3f40258-8a32-4370-9282-0d593a180a41","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","2018-06-19T12:26Z","gv/1/Di3XvFIAAmccByPPzLrCbRZO/U55h9TSSDCP3A=","gv/1/Di3XvFIAAmccByPPzLrCbRZO/U5Y/aQvqRzjN8=","A00000043730","2018-11-02","vegetation",-2.5,-27.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8ea9897e-470f-4fb4-aa90-8cb1eb03aeb8","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","2018-06-19T15:23Z","gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIxQ48I4EIoJ0=","gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIVDJp8zQPWLY=","A00000043699","2018-11-02","vegetation",-2.4,-28.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"61c791c6-0bfd-4184-979a-be57d75e7b99","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","2018-06-19T17:01Z","gv/1/Di3XvG/XeKiDq533uNglmG8SbKPUanvIM72QHg=","gv/1/Di3XvG/XeKiDq533uNglmG8SbKPHLmO6s6d1zc=","A00000043665","2018-11-02","vegetation",-2.5,-27.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2795b749-ffe7-49ea-904a-bfbe081d19a1","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","2018-06-19T17:45Z","gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqpjPJI36iV0E=","gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBq/mpX5Jgu/Bg=","A00000043631","2018-11-02","vegetation",-2.7,-28.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"349a103f-af8b-43bc-894a-8b2c09f4388f","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","2018-06-19T19:02Z","gv/1/Di3XvH43usIH9/MyGpoLUN1vmKwyNhPYIONB68=","gv/1/Di3XvH43usIH9/MyGpoLUN1vmKwDxcpwPTSQqU=","A00000043663","2018-11-02","vegetation",-3,-28.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ffe590a9-8081-4c7b-83a7-437c97aeee0a","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","2018-06-20T11:26Z","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5G2ELjacm8/S0=","A00000043657","2018-10-30","vegetation",-3.3,-28.9,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8f131a74-032f-46ae-8b68-cbc28eaede2c","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","2018-06-20T11:26Z","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5G2ELjacm8/S0=","A00000043657","2018-10-30","vegetation",-3.2,-28.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"69b92d2a-3177-4887-8fa8-f12f1f93a4fb","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","2018-06-20T12:15Z","gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=","gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvt2BpMfzWkSg=","A00000043623","2018-10-30","vegetation",-3.8,-29.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e15db8bd-be9e-4a23-b90b-50c4c1fc09c7","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","2018-06-20T13:29Z","gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=","gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh2Kvhkrup/hc=","A00000043724","2018-10-30","vegetation",-2,-28.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8dfe341d-2534-405a-b4f7-5f068ed3c5bf","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","2018-06-20T14:42Z","gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbwZd+UbiTwic=","gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbUrUTlUBP3T4=","A00000043660","2018-11-02","vegetation",-1.2,-28.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7edec1ef-1d07-4703-8c2d-c9e261707e34","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","2018-06-20T15:10Z","gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36w3dAjRxIEzw=","gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36sdvEteAXra8=","A00000043626","2018-11-02","vegetation",-2.2,-29.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"93bf3eb7-7273-43e6-96ed-289150250f6c","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","2018-06-20T15:37Z","gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7ka4dF6yMvDg=","gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7XTNOKcNkfwc=","A00000043727","2018-11-02","vegetation",-1.4,-27.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"96d80ceb-e82a-4347-b2a4-6defa3077225","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","2018-06-20T17:58Z","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2RmgjxFl7aJww=","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2R5QQzHgtKg/Q=","A00000043627","2018-11-02","vegetation",-2.6,-28.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"fa56116c-ba81-49f6-9cb3-959507a27944","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","2018-06-20T19:34Z","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14FXdAcEeJdnQ=","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14vXFn/d5SsD8=","A00000043728","2018-11-02","vegetation",-3,-28.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"36036b5a-1cfd-44a2-8910-95fdde230708","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","2018-06-20T19:34Z","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14FXdAcEeJdnQ=","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14vXFn/d5SsD8=","A00000043728","2018-11-02","vegetation",-3,-28.6,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e0c78b67-dafc-4a95-9cf3-4b9aaf7f3bfa","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","2018-06-20T20:03Z","gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu2SPPf9zCw+s=","gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu8vc+vQTzjSI=","A00000043694","2018-11-02","vegetation",-3.5,-28.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a9724abb-0c37-40f4-ba90-be258a3b37fc","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","2018-06-21T13:15Z","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxAc+hjIjtGa0=","A00000043732","2018-11-02","vegetation",-3.1,-25.3,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"488b8e44-c9ea-47d9-9b59-d47f280c4cf5","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","2018-06-21T13:15Z","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxAc+hjIjtGa0=","A00000043732","2018-11-02","vegetation",-3,-25.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"df42ca84-1bf8-4f92-a40d-1dc76629f522","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","2018-06-21T14:05Z","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR4cp/wp6LXFs=","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR04M2SPOlFsY=","A00000043698","2018-11-02","vegetation",-2.5,-29.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1eea7bc3-a3ea-497a-9f67-5f730571bc8b","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","2018-06-21T14:40Z","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2AEbi4yvrXa4=","A00000043664","2018-11-02","vegetation",-2.6,-27.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"29f99d3c-85a7-4b01-a2d3-d80784258b7a","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","2018-06-25T18:20Z","gv/1/Di3XvFmJEE349yKH3RiArYnImHZrP8woNT2Txk=","gv/1/Di3XvFmJEE349yKH3RiArYnImHZkwL8CFbPbF4=","A00000043658","2018-11-02","vegetation",-0.9,-31.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"dc08ba53-c249-4f13-8bd2-2662f9743ee5","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","2018-06-25T19:15Z","gv/1/Di3XvFmJEE349yKH5i7cabi61zSKmqxprSDlMg=","gv/1/Di3XvFmJEE349yKH5i7cabi61zS7yQG0S7NSBM=","A00000043726","2018-11-02","vegetation",-1.4,-30.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a4c24174-155c-4c51-9825-6e19515c0e8d","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","2018-06-25T20:00Z","gv/1/Di3XvFmJEE349yKH4SporpX+KfUkGAzZFDbusY=","gv/1/Di3XvFmJEE349yKH4SporpX+KfU2NbBH9GTxTc=","A00000043692","2018-11-02","vegetation",-1.4,-30.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"49f863e2-0838-41e8-bf8d-61bfd15afb26","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","2018-06-26T13:30Z","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxQsTt8DosTBk=","A00000043729","2018-11-02","vegetation",-2.6,-27.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b6943a1c-c555-4dbe-99ec-05c150b60d92","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","2018-06-26T13:45Z","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8rUA+o8q4/Ds=","A00000043661","2018-11-02","vegetation",-1.3,-26,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"72f79c5a-02f6-4e9e-9e38-63fd41d63c97","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","2018-06-26T14:15Z","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY/z2dTBo+AKU=","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwYDV+ievPg7KI=","A00000043695","2018-11-02","vegetation",-1.9,-29.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3b1e09ab-ab60-44f1-9b40-b2ea29943ec8","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","2018-06-26T15:15Z","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLpEnOPecdWqw=","A00000043624","2018-10-30","vegetation",-1,-29.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"dbe549d2-9165-416d-9e46-6f828bbefbf7","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","2018-06-26T16:00Z","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S9ht9B+ZmXjQ=","A00000043725","2018-10-30","vegetation",0.8,-28.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8c7056df-9a2d-45f9-9b2c-a05bc7b6360b","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","2018-06-26T17:00Z","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+cuCncuSTogf0=","A00000043691","2018-10-30","vegetation",0.6,-27.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3ebf307e-4ab2-4973-88bb-c921215a2fca","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","2018-06-26T18:00Z","gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=","gv/1/Di3XvFHQUg03G1z8aiepKG3SBebzUHKD4/POmM=","A00000043723","2018-10-30","vegetation",-2.1,-28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5b11cd96-24a9-4367-b193-beb28f8d2990","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","2018-06-26T18:00Z","gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=","gv/1/Di3XvGK91WgTxBVo5F5JuaX6esePkjyKg9LAy8=","A00000043689","2018-10-30","vegetation",-3,-30.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"befaf9fe-4e0e-4d9f-8a53-491ff7de9892","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","2018-06-26T18:45Z","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f2NX17sodka4=","A00000043655","2018-10-30","vegetation",-3,-29.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"fc28f102-73d6-46ae-97fd-5a1555be766a","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","2018-06-27T13:45Z","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z5fZO7qV9zl+0=","A00000043693","2018-11-02","vegetation",-2.8,-30,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"be1aca9f-845c-4bd7-92e2-5dcb049d9ce3","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","2018-06-27T14:20Z","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbJ9b1+aAhZY4=","A00000043659","2018-11-02","vegetation",-0.6,-26.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
